recipe_id,recipe_name,image_url,ingredients,cooking_directions
11651,Grandma's Sugar Cookies,http://images.media-allrecipes.com/userphotos/720x405/2844552.jpg,packed brown sugar^white sugar^eggs beaten^shortening^all-purpose flour^baking powder^baking soda^ground cinnamon^ground nutmeg^buttermilk^colored sugar for decoration,"{'directions':  Preheat oven to 350 degrees F (175 degrees C). In a large bowl, cream the brown sugar, white sugar, eggs, and the shortening. Sift together the flour, baking powder, baking soda, cinnamon, and nutmeg. Alternate adding the buttermilk with the dry ingredients. Roll dough into walnut sized balls and roll the balls in colored sugar if desired. Place them 2 inches apart on an unprepared cookie sheet. Bake for 10 to 13 minutes in the preheated oven. Remove to cool on wire racks.'}"
14698,Cantonese Dinner,https://images.media-allrecipes.com/userphotos/720x405/14234.jpg,pork steak^vegetable oil^onion^mushrooms drained^tomato sauce^brown sugar^distilled white vinegar^salt^Worcestershire sauce,"{'directions':  Prep 15 m Cook 8 h Ready In 8 h 15 m In a large heavy skillet, heat oil over medium-high heat. Brown pork in oil. Drain off excess fat. Place pork, onion, mushrooms, tomato sauce, brown sugar, vinegar, salt and Worcestershire sauce in a slow cooker. Cook on High for 4 hours, or on Low for 6 to 8 hours.'}"
213206,Jalapeno Garlic Tilapia Pasta,https://images.media-allrecipes.com/userphotos/720x405/3563713.jpg,penne pasta^margarine melted^garlic^fillets tilapia fillets^all-purpose flour^olive oil^heavy cream^lemon juice^jalapeno peppers^salt^ground black pepper^cayenne pepper^paprika^garlic powder^baby spinach leaves^roma (plum) tomato,"{'directions':  Prep 15 m Cook 15 m Ready In 30 m Fill a large pot with lightly salted water and bring to a rolling boil over high heat. Once the water is boiling, stir in the penne, and return to a boil. Cook the pasta uncovered, stirring occasionally, until the pasta has cooked through, but is still firm to the bite, about 11 minutes. Drain well in a colander set in the sink. While the pasta cooks, combine the melted margarine and garlic in a shallow dish. Place the flour in another dish. Dip the tilapia filets in the garlic butter mixture and then immediately coat with the flour. Heat olive oil in a large skillet over medium-high heat. Cook the fish in the oil until golden brown, turning once, about 5 minutes total. Pour the cream, lemon juice, and remaining garlic and margarine mixture into the skillet. Stir in the jalapenos, salt, black pepper, cayenne pepper, paprika, and garlic powder. Bring to a simmer and allow to cook until sauce has reduced slightly and fish flakes easily with a fork; about 2 minutes. Mix the baby spinach into the sauce and cook until wilted. Stir in the chopped tomato and the cooked pasta.'}"
87899,Fettuccini con Rinforza e Patata,https://images.media-allrecipes.com/userphotos/720x405/2276369.jpg,beef roast^chopped green onion^garlic powder^Old Bay seasoning^condensed cream of potato soup^nonfat milk^butter^salt^all-purpose flour^olive oil^dry fettuccini pasta,"{'directions':  Prep 5 m Cook 35 m Ready In 40 m Place beef and green onion in a large skillet over medium heat. Season with garlic powder and Old Bay seasoning. Cook, stirring, until browned. Stir in cream of potato soup, milk, and butter. Bring to a boil, stirring constantly; simmer for 15 minutes. If the sauce appears too soupy, whisk in flour to thicken. Meanwhile, bring a large pot of lightly salted water to boil. Add olive oil and pasta, and cook until al dente, about 8 to 10 minutes. Drain. To serve, place fettuccine on plates and ladle sauce over the top.'}"
229036,Curried Chicken and Broccoli Casserole,https://images.media-allrecipes.com/userphotos/720x405/2161924.jpg,cooking spray (such as Pam®)^broccoli cut into chunks^cooked rotisserie chicken^cream of chicken soup^mayonnaise^lemon juice^curry powder^salt and ground black pepper to taste^shredded Cheddar cheese^crushed corn flakes cereal^slivered almonds (optional),"{'directions':  Prep 25 m Cook 35 m Ready In 1 h Preheat oven to 350 degrees F (175 degrees C). Spray a 9x13-inch baking dish with cooking spray. Place broccoli into a microwave-safe dish with a lid, pour in a small amount of water, cover, and cook on high in microwave until broccoli is steaming and bright green, 2 to 3 minutes. Carefully remove lid and spread broccoli into the bottom of the prepared baking dish. Spread cooked chicken in a layer over the broccoli. Whisk cream of chicken soup, mayonnaise, lemon juice, curry powder, salt, and black pepper in a bowl and pour sauce over the chicken and broccoli. Spread the Cheddar cheese over the sauce and sprinkle casserole with corn flake crumbs and almonds. Bake uncovered in the preheated oven until the casserole is bubbling, the cheese has melted, and the crumb topping is browned, about 30 minutes.'}"
230070,Banana Butter Pecan Cake,http://images.media-allrecipes.com/userphotos/720x405/1972138.jpg,butter pecan cake mix^water^vegetable oil^eggs^bananas mashed^chopped pecans^toffee baking bits^butter^brown sugar^milk^confectioners' sugar^vanilla extract,"{'directions': u""Prep 15 m Cook 35 m Ready In 2 h 5 m Preheat oven to 350 degrees F (175 degrees C). Generously grease and flour a 9-inch fluted tube pan (such as a Bundt(R)). Mix butter pecan cake mix, water, vegetable oil, eggs, bananas, pecans, and toffee baking bits in a bowl until thoroughly combined. Pour batter into prepared tube pan. Bake in the preheated oven until cake is lightly golden brown and a toothpick inserted into the center comes out clean, 30 to 40 minutes. Cool the cake in the tube pan for 15 minutes. Place a serving platter on top of the pan and invert pan. Gently lift pan from cake and let cake finish cooling. Melt butter and brown sugar in a saucepan over low heat, stirring until combined. Bring to a boil, stir in milk, and return to a rolling boil. Remove from heat; beat confectioners' sugar and vanilla extract into butter mixture to make a smooth frosting. Spread over cooled cake and allow to stand until frosting has set, about 15 minutes.""}"
260502,Keto Instant Pot® Soup (Low Carb),https://images.media-allrecipes.com/userphotos/720x405/4950304.jpg,olive oil^large yellow onion^garlic^head cauliflower coarsely chopped^green bell pepper^onion powder^salt and ground black pepper to taste^fluid ounce) container chicken stock^shredded Cheddar cheese^half-and-half^cooked turkey bacon^Dijon mustard^hot pepper sauce,"{'directions': u""Prep 20 m Cook 33 m Ready In 58 m Turn on a multi-cooker (such as Instant Pot(R)) and select the Saute function. Add olive oil, onion, and garlic; cook until browned, about 3 minutes. Add cauliflower, green bell pepper, onion powder, salt, and pepper. Pour in chicken stock; close and lock the lid. Select Soup function; set timer for 15 minutes. Allow 10 to 15 minutes for pressure to build. Release pressure carefully using the quick-release method according to manufacturer's instructions, about 5 minutes. Unlock and remove lid. Add Cheddar cheese, half-and-half, turkey bacon, Dijon mustard, and hot sauce. Reselect Saute function; cook until bubbly, about 5 minutes.""}"
241368,Smoked Salmon and Artichoke in Alfredo Sauce,https://images.media-allrecipes.com/userphotos/720x405/2768935.jpg,butter^extra-virgin olive oil^coarsely chopped onions^salt and ground black pepper to taste^garlic^artichoke hearts drained and quartered^white wine^chicken broth^lemon juice^lemon zest^red pepper flakes^smoked salmon^heavy whipping cream^grated Parmesan cheese,"{'directions':  Prep 15 m Cook 25 m Ready In 40 m Heat butter and olive oil together in a large skillet over medium heat; cook and stir onion and salt until translucent, 5 to 10 minutes. Add garlic and cook until fragrant, about 1 minute. Reduce heat to medium-low; add artichoke hearts, wine, chicken broth, lemon juice, lemon zest and red pepper flakes; simmer until liquid is reduced and thickened into a sauce, about 10 minutes. Mix salmon, cream, Parmesan cheese, salt, and pepper into sauce; simmer until thickened, about 5 minutes.'}"
83087,Oriental Cold Noodle Salad,https://images.media-allrecipes.com/userphotos/720x405/3309433.jpg,dried soba noodles^dark sesame oil^rice vinegar^soy sauce^juice from one lime^zest of one lime^brown sugar^garlic^red pepper flakes^finely grated carrot^coarsely chopped salted peanuts^chopped fresh cilantro,"{'directions':  Prep 15 m Cook 10 m Ready In 1 h 25 m In a large pot, cook soba noodles according to package directions. Drain, rinse noodles with cold water, and set aside. Pour into a large bowl the sesame oil, rice vinegar, soy sauce, and lime juice. Mix in lime zest, brown sugar, garlic, and red pepper flakes; stir until sugar dissolves. Toss in carrots, peanuts, and cilantro. Cut noodles into 3-inch lengths. Stir into dressing mixture. Cover, and refrigerate at least 1 hour. Toss salad again before serving. If dry, splash with soy sauce and vinegar. Serve cold.'}"
10703,Thumbprint Cookies II,http://images.media-allrecipes.com/userphotos/720x405/1538678.jpg,butter^packed brown sugar^egg^vanilla extract^all-purpose flour^salt^finely chopped pecans^apricot preserves,"{'directions':  Prep 30 m Cook 13 m Ready In 43 m Preheat oven to 300 degrees F (150 degrees C). Grease 2 baking sheets or line them with parchment paper. Separate the egg, reserving the egg white. Mix the butter and brown sugar; beat in the egg yolk. Stir in the vanilla. Mix in the flour and salt, stirring until well blended. Lightly beat the egg white. Shape the dough into balls. Roll in beaten egg white, then nuts. Place the cookies on the baking sheets about 2 inches apart. Bake in the preheated oven for 5 minutes. Remove cookies from oven. With thumb, dent each cookie. Put jelly or preserves in each thumbprint. Bake for another 8 minutes.'}"
141532,Peanut Butter and Banana Dog Biscuits,https://images.media-allrecipes.com/userphotos/720x405/4460999.jpg,egg^peanut butter^mashed banana^honey^wheat flour^wheat germ^egg white,"{'directions':  Prep 25 m Cook 30 m Ready In 55 m Preheat oven to 300 degrees F (150 degrees C). Lightly grease a baking sheet. Stir together the egg, peanut butter, banana, and honey in a medium bowl; blend thoroughly. Stir in the flour and wheat germ; mix well. Turn dough out onto a floured board and roll to 1/4 inch thick. Cut into desired shapes with a cookie cutter, place on prepared baking sheet, and brush tops with egg white. Bake biscuits in preheated oven until dried and golden brown, about 30 minutes, depending on size. Remove from oven and cool on a wire rack.'}"
231509,Tarragon Chicken and Rice Soup,https://images.media-allrecipes.com/userphotos/720x405/1135965.jpg,water^chicken soup base^dried tarragon^dried basil^ground black pepper to taste^skinless boneless chicken breast halves^long grain white rice^onion^carrots^celery^finely chopped garlic,"{'directions':  Prep 15 m Cook 40 m Ready In 55 m Fill a Dutch oven or stockpot about 3/4 full with water; mix chicken base, tarragon, basil, and black pepper into water and bring to a boil. Cook chicken in the boiling broth mixture until no longer pink in the center, 15 to 20 minutes. Remove chicken from broth, leaving broth in Dutch oven to simmer. Dice chicken and add it back to the simmering broth. Mix rice, onion, carrot, celery, and garlic into simmering broth; cook until rice is tender and soup is thickened, 25 to 30 minutes. Add more water if needed.'}"
235698,Dreyer's Peppermint Sundaes,http://images.media-allrecipes.com/userphotos/250x250/1070928.jpg,DREYER'S SLOW CHURNED® Peppermint Ice Cream^Chocolate^Crushed candy canes^Brownies crumbled,"{'directions': u""In a sundae glass, layer, from the bottom up: Chocolate or fudge sauce, DREYER'S SLOW CHURNED(R) Peppermint Ice Cream, crushed candy canes or peppermint candies, brownies.""}"
9265,Christmas Cake,http://images.media-allrecipes.com/userphotos/250x250/146343.jpg,candied cherries^candied mixed citrus peel^raisins^dried currants^dates pitted and chopped^blanched slivered almonds^brandy^all-purpose flour^all-purpose flour^baking soda^ground cloves^ground allspice^ground cinnamon^salt^butter^packed brown sugar^eggs^molasses^apple juice,"{'directions':  Prep 30 m Cook 3 h 30 m Ready In 6 h In a medium bowl, combine cherries, citrus peel, raisins, currants, dates, and almonds. Stir in brandy; let stand 2 hours, or overnight. Dredge soaked fruit with 1/2 cup flour. Preheat oven to 275 degrees F (135 degrees C). Grease an 8x8x3 inch fruit cake pan, line with parchment paper, and grease again. In a small bowl, mix together 2 cups flour, baking soda, cloves, allspice, cinnamon, and salt; set aside. In a large bowl, cream butter until light. Gradually blend in brown sugar and eggs. Mix together molasses and apple juice. Beat into butter mixture alternately with flour mixture, making 4 dry and 3 liquid additions. Fold in floured fruit. Turn batter into prepared pan. Bake in preheated oven for 3 to 3 1/2 hours, or until a toothpick inserted into the center of cake comes out clean. Remove from pan, and lift off paper. Cool cake completely, then wrap loosely in waxed paper. Store in an airtight container.'}"
14254,Potato Salad Dressing I,https://images.media-allrecipes.com/userphotos/720x405/1004740.jpg,mustard powder^all-purpose flour^butter^eggs beaten^white sugar^water^white wine vinegar^creamy salad dressing (e.g. Miracle Whip),"{'directions':  Prep 5 m Cook 10 m Ready In 15 m In a saucepan, combine the dry mustard, flour, butter, eggs, sugar, water and vinegar. Cook over medium-high heat until thick and nice and smooth, stirring often. If necessary, add up to 1 tablespoon additional flour. Set aside to cool. Blend together cooled dressing with one equal part creamy salad dressing. Pour enough dressing over cooked potatoes to coat.'}"
255742,CSC (Cinnamon Sugar Cocoa) Fried Chicken Strips,https://images.media-allrecipes.com/userphotos/720x405/4533033.jpg,egg^egg white^heavy whipping cream^garlic salt^all-purpose flour^cocoa powder^cinnamon sugar^vegetable oil^boneless chicken breasts,"{'directions':  Prep 15 m Cook 10 m Ready In 34 m Whisk egg, egg white, heavy cream, and garlic salt together in a small bowl. Combine flour, cocoa powder, and cinnamon sugar in a separate small bowl. Heat oil in a deep-fryer or large saucepan to 350 degrees F (175 degrees C). Place half of the chicken into the egg mixture; let sit for 2 minutes. Remove chicken from egg mixture and place in the flour mixture, turning to coat all sides. Place the coated chicken pieces onto a paper towel. Repeat dipping the the remaining chicken in the egg mixture and the flour mixture. Gently place the first batch of coated chicken in the hot oil; fry until chicken is cooked through and floats to the top, about 5 to 8 minutes. Transfer cooked chicken to a plate lined with fresh paper towels. Repeat frying with the second batch of chicken. Let chicken rest for 5 minutes before eating.'}"
15734,Sufganiot,https://images.media-allrecipes.com/userphotos/720x405/2928887.jpg,active dry yeast^white sugar^warm milk (110 degrees F/45 degrees C)^all-purpose flour^egg yolks^salt^ground nutmeg^butter^drained cottage cheese^egg^white sugar^vanilla extract^vegetable oil for frying^confectioners' sugar,"{'directions': u""Prep 1 d 1 h 20 m Cook 30 m Ready In 1 d 1 h 50 m Dissolve the yeast and 2 tablespoons white sugar in the warm milk. Sift flour into a large bowl. Make a well in the center and add the yeast mixture, egg yolks, salt, nutmeg, butter, and remaining sugar. Stir flour into center. Once combined turn dough out onto a lightly floured surface knead until dough is elastic. Cover and let dough rise overnight in the refrigerator. Remove dough from the refrigerator and roll on a lightly floured surface to 1/8 to 1/4 inch thick. Cut into 2-inch rounds. Cover and let rise for about 15 to 20 minutes. In a medium bowl combine the cottage cheese, egg, 3 tablespoons white sugar, and vanilla. Beat until well combined. Form dough rounds into a ball and insert about 2 teaspoons of cheese filling into each of the rounds. In a heavy pot, pour in oil to about the 2 1/2 inch mark. Heat to 375 degrees F (190 degrees C). Drop sufganiot (doughnuts) into the oil in batches, turning when browned. Drain on paper towels and roll in confectioners' sugar.""}"
152453,President Ford's Braised Eye Round Steak,https://images.media-allrecipes.com/userphotos/720x405/1435749.jpg,vegetable oil^large onions^beef eye of round steaks^dried thyme^seasoned salt^all-purpose flour for coating^beef consomme^Burgundy wine^chopped fresh parsley,"{'directions':  Prep 10 m Cook 1 h 15 m Ready In 1 h 25 m Heat the oil in a large skillet over medium-high heat. Add onions; cook and stir until lightly browned and tender, about 5 minutes. Remove the onions from the skillet using a slotted spoon and set aside in a bowl. Season the steaks with thyme and seasoned salt, then dust them lightly with flour. Fry the steaks in the skillet over medium-high heat until browned on each side, about 5 minutes per side. Pour the red wine and beef consomme in with the beef. Return the cooked onions to the pan. Cook over medium-high heat until the aroma of wine dissipates, 2 to 3 minutes. Reduce heat to low, cover, and simmer for 1 hour. Serve steaks with the sauce and a garnish of fresh parsley.'}"
112134,Jicama and Melon Salad,https://images.media-allrecipes.com/userphotos/250x250/246747.jpg,thin slivers jicama^cubed honeydew melon^fresh lime juice^chopped fresh mint leaves^lime zest^honey,"{'directions':  Prep 20 m Ready In 2 h 20 m Toss together the jicama, honeydew, lime juice, mint, lime zest, and honey in a bowl; cover. Refrigerate 2 hours.'}"
245877,Pineapple Jerk Chicken,https://images.media-allrecipes.com/userphotos/720x405/3111910.jpg,uncooked long-grain rice^boneless skinless chicken breasts^Jamaican jerk seasoning blend^vegetable oil^medium onion^pineapple chunks^black beans drained and rinsed^chopped green chilies^jerk marinade,"{'directions':  Prep 10 m Cook 20 m Ready In 30 m Prepare rice as label directs. Meanwhile, sprinkle chicken with jerk seasoning. In 12-inch skillet over medium-high heat, in hot oil, cook chicken pieces until browned on all sides, about 5 minutes. With slotted spoon, remove chicken to plate. In drippings remaining in skillet over medium heat, cook onion, about 5 minutes. Add chicken pieces, pineapple chunks, black beans, green chilies and jerk marinade. Over high heat, heat to boiling; reduce heat to low. Cover and simmer 8 to 10 minutes until chicken is tender, stirring occasionally. Serve jerk chicken mixture over rice.'}"
11468,Watermelon Cookie,http://images.media-allrecipes.com/userphotos/250x250/93990.jpg,all-purpose flour^baking powder^salt^butter^shortening^white sugar^egg^milk^vanilla extract^red food coloring^mini semi-sweet chocolate chips^confectioners' sugar^water^green food coloring,"{'directions':  Combine flour, baking powder and salt in a small mixing bowl. Beat butter and shortening with an electric mixer at medium speed until fluffy; gradually add sugar, beating well. Stir in egg, milk, and vanilla. Gradually add flour mixture to creamed mixture, mixing well. Add a small amount of red food coloring to color dough as desired, beating until blended. Shape dough into a ball; cover and chill at least 3 hours. Preheat oven to 375 degrees F (190 degrees C). Divide dough in half; store one portion in refrigerator. Roll remaining portion to 1/4 inch thickness on a lightly floured surface. Cut dough with a 3-inch round cookie cutter; cut circle in half. Place on an ungreased cookie sheet. Press several chocolate mini chocolate chips in each cookie. Repeat with remaining dough. Bake for 8 to 10 minutes (do not brown). Cool on wire racks. Make frosting: Combine powdered sugar and water, mixing until smooth. Add a small amount of green food coloring, mixing until blended. Dip round edge of each cookie in green frosting, and place cookie on wax paper until frosting is firm.'}"
242074,Royal Rhubarb Crisp,http://images.media-allrecipes.com/userphotos/720x405/2300959.jpg,chopped rhubarb^white sugar^quick-cooking tapioca^salt^frozen sliced strawberries^rolled oats^brown sugar^sifted all-purpose flour^butter,"{'directions':  Prep 20 m Cook 45 m Ready In 1 h 35 m Preheat oven to 350 degrees F (175 degrees C). Mix rhubarb, white sugar, tapioca, and salt in a large bowl and toss to coat; let rest, stirring occasionally, for 30 minutes. Stir strawberries into the rhubarb mixture; spread into a casserole dish. Stir oats, brown sugar, flour, and butter together in a separate bowl until crumbly; sprinkle over the fruit mixture in the casserole dish. Bake in preheated oven until set, about 45 minutes.'}"
232094,Jean's Zucchini Salad,https://images.media-allrecipes.com/userphotos/720x405/1943666.jpg,Salad:^thinly sliced zucchini^thinly sliced celery^red onion^green bell pepper^Dressing:^white sugar^rice vinegar^water^vegetable oil^vegetable oil^wine vinegar^dried basil^salt^ground black pepper,"{'directions':  Prep 30 m Ready In 1 h 30 m Mix zucchini, celery, red onion, and bell pepper in a bowl. Whisk sugar, rice vinegar, water, both amounts of vegetable oil, wine vinegar, basil, salt, and black pepper together in a separate bowl. Drizzle dressing over zucchini mixture; toss to coat. Refrigerate until chilled, 1 to 2 hours.'}"
44246,Festive Olive Cheese Ball,http://images.media-allrecipes.com/userphotos/720x405/1803322.jpg,cream cheese^butter^pimento-stuffed green olives drained and minced^garlic powder^chopped walnuts,"{'directions':  Prep 10 m Ready In 40 m In a medium bowl, stir together the cream cheese and margarine until well blended. Mix in the green olives and garlic powder. Shape into a ball, and roll in chopped walnuts to coat. Refrigerate for at least 30 minutes before serving, but preferably overnight. Serve with an assortment of crackers.'}"
15057,Overnight Blueberry French Toast,https://images.media-allrecipes.com/userphotos/720x405/381517.jpg,day-old bread cut into 1-inch cubes^cream cheese^fresh blueberries^eggs beaten^milk^vanilla extract^maple syrup^white sugar^cornstarch^water^fresh blueberries^butter,"{'directions':  Prep 15 m Cook 1 h 15 m Ready In 10 h Lightly grease a 9x13 inch baking dish. Arrange half the bread cubes in the dish, and top with cream cheese cubes. Sprinkle 1 cup blueberries over the cream cheese, and top with remaining bread cubes. In a large bowl, mix the eggs, milk, vanilla extract, and syrup. Pour over the bread cubes. Cover, and refrigerate overnight. Remove the bread cube mixture from the refrigerator about 30 minutes before baking. Preheat the oven to 350 degrees F (175 degrees C). Cover, and bake 30 minutes. Uncover, and continue baking 25 to 30 minutes, until center is firm and surface is lightly browned. In a medium saucepan, mix the sugar, cornstarch, and water. Bring to a boil. Stirring constantly, cook 3 to 4 minutes. Mix in the remaining 1 cup blueberries. Reduce heat, and simmer 10 minutes, until the blueberries burst. Stir in the butter, and pour over the baked French toast'}"
244721,Ranch Burgers from Hidden Valley®,https://images.media-allrecipes.com/userphotos/720x405/4445254.jpg,Hidden Valley® Original Ranch® Salad Dressing & Seasoning Mix^lean ground beef^small yellow onion^freshly ground black pepper^seasoned dry bread crumbs (optional)^hamburger buns^leaves butter lettuce^medium tomato,"{'directions':  Prep 10 m Cook 15 m Ready In 25 m Preheat the grill or broiler. In a large bowl, combine the beef, seasoning mix, onion, and pepper and mix well. If desired, add bread crumbs to meat mixture, too. With wet hands shape the meat mixture into 6 patties, each about 1-inch thick. Grill the burgers for 5 to 7 minutes per side or until an internal temperature of 165 degrees F is reached and juices run clear. Serve the burgers topped with the lettuce and tomato.'}"
14886,Gimlet,https://images.media-allrecipes.com/userphotos/250x250/310137.jpg,fluid ounces gin^fluid ounces sweetened lime juice^white sugar^ice,"{'directions':  Prep 2 m Ready In 2 m Place sugar in a shallow dish; dip rim of chilled glass into sugar so rim is coated. Scoop ice into a shaker. Pour gin and lime juice over the ice, and shake well. Pour drink into prepared glass.'}"
10768,Havreflarn,http://images.media-allrecipes.com/userphotos/250x250/361290.jpg,butter^rolled oats^white sugar^egg^toasted bitter almonds ground^all-purpose flour^baking powder,"{'directions':  Preheat the oven to 425 degrees F (225 degrees C). Melt the butter, and pour it immediately over the oat-grain. Let the mixture cool down. Add the sugar, the lightly whipped egg, and the ground bitter almond to the oat mixture. Combine the flour with the baking powder, and then stir into the dough. Drop by spoonfuls onto oiled cookie sheets. Since the cookies float out, just put 6 to 8 spoonfuls on each sheet. Bake the cookies in the middle of the oven for about 6 minutes. Remove and cool.'}"
85965,Cheesy Chicken Tetrazzini,https://images.media-allrecipes.com/userphotos/250x250/7656.jpg,butter^boneless skinless chicken breasts^sliced fresh mushrooms^small red bell pepper^sliced green onions^all-purpose flour^chicken broth^light cream^dry sherry^salt^pepper^dried thyme crushed^rotelle pasta^grated Parmesan cheese^chopped fresh parsley^shredded Jarlsberg cheese,"{'directions':  Prep 30 m Cook 55 m Ready In 1 h 25 m Preheat oven to 325 degrees F (165 degrees C). Heat butter in a large skillet over medium heat. Stir in chicken pieces, and cook to brown. Stir in mushrooms, and brown. Add red pepper and green onion, and cook several minutes, stirring constantly. Stir in flour, and cook several minutes, stirring until well blended. Gradually stir in chicken broth, cream, and sherry; cook, stirring, until smooth and thickened. Season with salt, pepper, and thyme. Meanwhile, bring a large pot of lightly salted water to a boil. Add pasta, and cook until just tender, about 8 minutes; drain. Toss chicken mixture with pasta, Parmesan cheese, and parsley. Spoon into a 1 1/2-quart baking dish. Bake in a preheated oven for 35 minutes. Remove, top with Jarlsberg cheese, and return to oven; bake until cheese is melted.'}"
14819,Pretzel Chicken Chunks,https://images.media-allrecipes.com/userphotos/720x405/3744080.jpg,skinless boneless chicken breast halves^prepared Dijon-style mustard^honey^cayenne pepper^garlic salt^crushed pretzels,"{'directions':  Prep 25 m Cook 10 m Ready In 35 m Cut the skinless, boneless chicken breast halves into 1 inch cubes. Preheat oven to 350 degrees F (175 degrees C). Line a baking sheet with aluminum foil. In a small bowl, combine mustard, honey, cayenne pepper and garlic salt. Mix together, and set 1/2 of mixture aside to be used as dipping sauce. Coat chicken chunks completely in remaining mustard mixture, and then in pretzel crumbs. Place coated chicken on prepared cookie sheet. Bake in the preheated oven for 10 minutes, or until golden brown. Serve with reserved mustard dip.'}"
245290,Mom's Spiced Eggnog Pancakes,http://images.media-allrecipes.com/userphotos/720x405/2785551.jpg,all-purpose flour^baking powder^salt^ground nutmeg^ground cinnamon^eggnog^eggs lightly beaten^vegetable oil^rum-flavored extract (optional)^cooking spray,"{'directions':  Prep 10 m Cook 5 m Ready In 15 m Whisk flour, baking powder, salt, nutmeg, and cinnamon together in a large bowl. Whisk eggnog, eggs, oil, and rum extract together in a small bowl. Add to flour mixture and mix briefly to combine. Batter should be slightly lumpy. Grease a griddle lightly with cooking spray and heat over medium-high heat. Pour 1/4 cup batter onto the griddle and cook until bubbles form and the edges are dry, 2 to 3 minutes. Flip and cook until browned on the other side, 1 to 2 minutes. Repeat with remaining batter.'}"
9809,Rosettes I,http://images.media-allrecipes.com/userphotos/250x250/336288.jpg,eggs^white sugar^sifted all-purpose flour^milk^vanilla extract^salt^vegetable oil for frying^sifted confectioners' sugar,"{'directions': u""Prep 15 m Cook 1 h 30 m Ready In 1 h 45 m Combine eggs, sugar and salt; beat well. Add remaining ingredients and beat until smooth. Heat a rosette iron in deep, hot oil (375 degrees) for 2 minutes. Drain excess oil from iron. Dip in batter to 1/4 inch from the top of the iron, then dip iron immediately into hot oil (375 degrees). Fry rosette until golden, about 30 seconds. Lift out; tip upside down to drain. With fork, push rosette off iron onto a rack placed over paper towels. Reheat iron 1 minute; make next rosette. Sprinkle rosettes with confectioners' sugar.""}"
17314,Turkey Sausage Noodles,https://images.media-allrecipes.com/userphotos/720x405/4609930.jpg,olive oil^turkey sausage^large onion^chicken flavored ramen noodles^all-purpose flour^water^frozen green peas^sour cream,"{'directions':  Prep 10 m Cook 10 m Ready In 20 m In a large skillet, warm oil over medium heat and saute sausage and onion for 10 minutes. Meanwhile, bring a large pot of water to a boil. In a small bowl, whisk together 2 seasoning packets from ramen noodles, flour and water until smooth; add this sauce and peas to skillet. Bring mixture to a boil, cover and cook for 5 minutes or until heated through. Add noodles to large pot of boiling water and cook for 3 minutes; drain. Remove sausage mixture from heat and stir in sour cream; do not boil. Mix in noodles and serve.'}"
188958,Mediterranean Couscous,https://images.media-allrecipes.com/userphotos/250x250/194094.jpg,water^olive oil^salt^box couscous^artichoke hearts drained finely chopped^large tomato^chopped fresh parsley^crumbled feta cheese^fresh lemon juice^ground black pepper to taste,"{'directions':  Prep 15 m Cook 5 m Ready In 20 m Bring the water, olive oil, and salt to a boil in a saucepan. Pour in the couscous, cover, and immediately remove from heat. Let sit covered 5 minutes. Fluff with a fork. Stir in the, artichoke hearts, tomato, parsley, feta cheese, and lemon juice. Season with black pepper.'}"
221521,Gamja Jorim (Korean Potato Dish),https://images.media-allrecipes.com/userphotos/720x405/4567597.jpg,yellow potatoes^olive oil^dried Thai bird chiles^scallions white and green parts chopped separately^garlic^water^soy sauce^corn syrup^white sugar^salt and ground black pepper to taste,"{'directions':  Prep 10 m Cook 22 m Ready In 32 m Rinse cubed potatoes in a colander under cold water to remove starch; shake well to remove excess water. Heat oil in a skillet over medium heat. Cook and stir dried chiles until puffed and beginning to blacken, about 4 minutes. Remove from skillet. Increase heat to medium-high. Place potatoes in the skillet. Cook, stirring constantly, until translucent around the edges, about 5 minutes. Add scallion whites and garlic; saute for 1 minute. Mix in water, soy sauce, corn syrup, and sugar. Cover and bring to a boil. Reduce heat to medium-low. Cook, stirring frequently, until potatoes are tender and sauce is thickened, 7 to 10 minutes. Remove potato saute from heat. Season with salt and pepper. Garnish with scallion greens.'}"
15927,Sun-Dried Tomato and Bow Tie Pasta,https://images.media-allrecipes.com/userphotos/720x405/580102.jpg,dried basil^minced pine nuts^olive oil^sun-dried tomatoes^olive oil^garlic^fresh mushrooms sliced^salt^cayenne pepper^bow tie pasta,"{'directions':  Make pesto: In a small mixing bowl, combine basil, pine nuts, and 1 tablespoon olive oil. In a small bowl, blanch sun dried tomatoes for 30 seconds in boiling water. Drain well, and slice tomatoes into small pieces. In a large skillet over a medium heat, saute garlic in 1/8 cup olive oil. Simmer for 1 minute being very careful not to brown the garlic. Stir in the mushrooms and let them saute until tender. Add the pesto, salt, cayenne, and sun dried tomatoes. Reduce heat to low and let the mixture simmer. Bring a large pot of salted water and pasta to a boil. Let pasta cook until al dente, drain well. In a large mixing bowl, toss pasta and sauce until the pasta is well coated.'}"
